Date,Adj Close,Close,High,Low,Open,Volume,Log_Return
2023-02-08,6940.1240234375,6940.1240234375,6961.9189453125,6912.10888671875,6935.30078125,172668200,8.845074924153488
2023-02-09,6897.365234375,6897.365234375,6961.15185546875,6896.0400390625,6940.1240234375,176681300,8.83889476757146
2023-02-10,6880.3291015625,6880.3291015625,6895.23779296875,6803.41796875,6895.23779296875,140803700,8.836421764312789
2023-02-13,6900.14013671875,6900.14013671875,6915.14404296875,6871.8828125,6880.3291015625,213914100,8.839297000048496
2023-02-14,6941.85498046875,6941.85498046875,6941.85498046875,6900.14013671875,6900.14013671875,162808100,8.845324306037691
2023-02-15,6914.5380859375,6914.5380859375,6946.0341796875,6872.869140625,6941.85498046875,148477900,8.841381443015583
2023-02-16,6895.6640625,6895.6640625,6933.28076171875,6875.30078125,6914.5380859375,173648600,8.838648096322236
2023-02-17,6895.7138671875,6895.7138671875,6919.091796875,6868.27978515625,6895.6640625,180098400,8.83865531890547
2023-02-20,6894.716796875,6894.716796875,6910.5048828125,6863.6708984375,6895.85595703125,175859700,8.838510715689148
2023-02-21,6873.40478515625,6873.40478515625,6923.6728515625,6870.9111328125,6894.716796875,144215700,8.835414864361356
2023-02-22,6809.9677734375,6809.9677734375,6875.39013671875,6781.22900390625,6873.26318359375,149215500,8.82614266689117
2023-02-23,6839.4541015625,6839.4541015625,6839.4541015625,6806.9970703125,6810.10888671875,124488600,8.830463197718547
2023-02-24,6856.576171875,6856.576171875,6880.31201171875,6839.4541015625,6839.4541015625,130300200,8.832963495818147
2023-02-27,6854.77685546875,6854.77685546875,6871.11181640625,6819.8720703125,6856.576171875,127631500,8.83270103938325
2023-02-28,6843.23876953125,6843.23876953125,6890.35400390625,6843.23876953125,6854.77685546875,167931100,8.831016402866236
2023-03-01,6844.93603515625,6844.93603515625,6889.51416015625,6833.18896484375,6843.09814453125,146293200,8.831264392924504
2023-03-02,6857.4150390625,6857.4150390625,6875.09814453125,6841.86181640625,6845.078125,136086000,8.833085833243576
2023-03-03,6813.63623046875,6813.63623046875,6884.1162109375,6804.47607421875,6857.4150390625,118736600,8.826681211188093
2023-03-06,6807.0009765625,6807.0009765625,6856.56884765625,6801.18994140625,6813.9189453125,137055800,8.82570691691239
2023-03-07,6766.7578125,6766.7578125,6812.958984375,6758.0009765625,6806.85888671875,140398600,8.819777346098638
2023-03-08,6776.3701171875,6776.3701171875,6776.3701171875,6728.19091796875,6766.7578125,144130900,8.821196856621093
2023-03-09,6799.794921875,6799.794921875,6824.6640625,6776.3701171875,6776.3701171875,113187000,8.824647732161626
2023-03-10,6765.3017578125,6765.3017578125,6799.794921875,6741.41015625,6799.794921875,131746200,8.819562145347332
2023-03-13,6786.955078125,6786.955078125,6812.8740234375,6727.44287109375,6765.01806640625,141798000,8.822757677870156
2023-03-14,6641.81396484375,6641.81396484375,6786.671875,6635.3759765625,6786.671875,166605500,8.801140392638043
2023-03-15,6628.13720703125,6628.13720703125,6709.86083984375,6628.13720703125,6641.81396484375,139210500,8.799079079453378
2023-03-16,6565.72802734375,6565.72802734375,6630.76806640625,6542.7919921875,6628.13720703125,154420700,8.78961867584266
2023-03-17,6678.23681640625,6678.23681640625,6683.09423828125,6565.72802734375,6565.72802734375,455755600,8.806609282050072
2023-03-20,6612.490234375,6612.490234375,6678.23681640625,6587.68896484375,6678.23681640625,128905000,8.796715599322365
2023-03-21,6691.61083984375,6691.61083984375,6691.61083984375,6609.22314453125,6612.490234375,145475100,8.808609907373883
2023-03-24,6762.25390625,6762.25390625,6776.90478515625,6692.166015625,6694.01708984375,146575100,8.819111531549872
2023-03-27,6708.93310546875,6708.93310546875,6772.59521484375,6704.751953125,6762.25390625,135182600,8.811195216648482
2023-03-28,6760.328125,6760.328125,6764.65478515625,6708.93310546875,6708.93310546875,126113300,8.818826707060204
2023-03-29,6839.43603515625,6839.43603515625,6851.505859375,6760.328125,6760.328125,143324900,8.830460556216778
2023-03-30,6808.951171875,6808.951171875,6868.6328125,6803.0927734375,6839.43603515625,140466800,8.825993374341818
2023-03-31,6805.27685546875,6805.27685546875,6831.55322265625,6789.60986328125,6809.0927734375,139015200,8.825453598382714
2023-04-03,6827.1748046875,6827.1748046875,6849.35791015625,6805.126953125,6805.27685546875,127453100,8.828666221995636
2023-04-04,6833.17822265625,6833.17822265625,6859.69287109375,6781.52392578125,6827.033203125,131576400,8.829545177077286
2023-04-05,6819.6748046875,6819.6748046875,6867.3369140625,6816.43017578125,6833.17822265625,123965500,8.827567067103516
2023-04-06,6792.76513671875,6792.76513671875,6832.72998046875,6786.287109375,6819.6748046875,172852900,8.823613374284566
2023-04-10,6771.23486328125,6771.23486328125,6799.494140625,6735.19287109375,6792.76513671875,129368500,8.820438751530252
2023-04-11,6811.31396484375,6811.31396484375,6811.31396484375,6738.76611328125,6771.23486328125,161404500,8.826340326911204
2023-04-12,6798.9638671875,6798.9638671875,6833.744140625,6775.2841796875,6811.455078125,151427200,8.824525507081907
2023-04-13,6785.59814453125,6785.59814453125,6816.884765625,6764.6591796875,6798.541015625,161495800,8.822557725278184
2023-04-14,6818.57421875,6818.57421875,6838.07177734375,6785.7001953125,6785.8798828125,137035000,8.827405670147353
2023-04-17,6787.58203125,6787.58203125,6829.509765625,6765.14208984375,6818.71484375,94860100,8.822850049804519
2023-04-18,6821.80712890625,6821.80712890625,6839.7587890625,6784.1728515625,6787.58203125,103660800,8.827879690650796
2023-04-26,6910.14697265625,6910.14697265625,6910.14697265625,6821.59912109375,6821.80712890625,120164300,8.840746186095037
2023-04-27,6945.47705078125,6945.47705078125,6971.91015625,6877.64990234375,6910.84814453125,161595900,8.84584594264672
2023-04-28,6915.7158203125,6915.7158203125,6958.6728515625,6897.708984375,6945.47705078125,130620700,8.841551755778578
2023-05-02,6863.3017578125,6863.3017578125,6920.3359375,6814.34423828125,6915.7158203125,136480100,8.833943910733016
2023-05-03,6812.72216796875,6812.72216796875,6865.61181640625,6776.89599609375,6863.3017578125,121306900,8.826547050251673
2023-05-04,6844.02685546875,6844.02685546875,6846.1240234375,6780.0869140625,6812.72216796875,137517900,8.831131558947803
2023-05-05,6787.630859375,6787.630859375,6851.5859375,6733.77587890625,6844.02685546875,148189400,8.822857243522275
2023-05-08,6769.630859375,6769.630859375,6798.32177734375,6756.6611328125,6787.4912109375,179625500,8.820201838478074
2023-05-09,6779.97998046875,6779.97998046875,6793.76611328125,6742.17919921875,6769.630859375,172097200,8.821729428196859
2023-05-10,6811.90478515625,6811.90478515625,6820.123046875,6775.19287109375,6780.40087890625,181480200,8.826427064168193
2023-05-11,6755.93798828125,6755.93798828125,6814.1240234375,6717.4248046875,6811.90478515625,162906200,8.818177099123169
2023-05-12,6707.76318359375,6707.76318359375,6755.93798828125,6704.56591796875,6755.93798828125,173779500,8.811020818741165
2023-05-15,6711.740234375,6711.740234375,6729.2998046875,6656.64794921875,6708.4638671875,142578400,8.811613545725736
2023-05-16,6676.56396484375,6676.56396484375,6729.07421875,6659.0732421875,6711.740234375,156372400,8.80635875767331
2023-05-17,6663.11376953125,6663.11376953125,6706.59521484375,6661.4677734375,6676.423828125,180449300,8.804342187237603
2023-05-19,6700.56103515625,6700.56103515625,6715.03076171875,6662.7490234375,6663.11376953125,161565100,8.80994653846383
2023-05-22,6729.64697265625,6729.64697265625,6757.6240234375,6675.876953125,6700.56103515625,167491100,8.81427796549119
2023-05-23,6736.68408203125,6736.68408203125,6772.64697265625,6727.06787109375,6729.64697265625,162216500,8.815323106886717
2023-05-24,6745.80419921875,6745.80419921875,6755.8828125,6713.89306640625,6736.68408203125,137679300,8.816675990477385
2023-05-25,6704.23095703125,6704.23095703125,6749.712890625,6702.52978515625,6745.80419921875,156986800,8.810494092199663
2023-05-26,6687.0009765625,6687.0009765625,6727.2861328125,6669.23583984375,6704.23095703125,181504900,8.807920768092924
2023-05-29,6681.10205078125,6681.10205078125,6708.3671875,6617.23681640625,6687.28076171875,164801800,8.807038230585237
2023-05-30,6636.4228515625,6636.4228515625,6700.23779296875,6636.4228515625,6681.10205078125,173775000,8.800328370130535
2023-06-05,6633.43701171875,6633.43701171875,6663.71484375,6598.509765625,6633.26123046875,152714500,8.799878351829678
2023-06-06,6618.9228515625,6618.9228515625,6677.56787109375,6602.00390625,6633.43701171875,231838500,8.797687924447809
2023-06-07,6619.7548828125,6619.7548828125,6638.5810546875,6578.755859375,6619.06298828125,162881000,8.797813621480064
2023-06-08,6666.330078125,6666.330078125,6666.330078125,6598.419921875,6619.7548828125,168616600,8.804824774312193
2023-06-09,6694.02392578125,6694.02392578125,6703.82421875,6648.958984375,6666.0498046875,182769600,8.808970455977798
2023-06-12,6722.373046875,6722.373046875,6722.373046875,6670.52197265625,6694.583984375,158712000,8.81319650315622
2023-06-13,6719.01416015625,6719.01416015625,6744.0380859375,6697.07080078125,6722.373046875,176568000,8.812696720397652
2023-06-14,6699.716796875,6699.716796875,6744.64404296875,6672.85595703125,6718.8740234375,178279800,8.809820535362558
2023-06-15,6713.794921875,6713.794921875,6717.4560546875,6660.9091796875,6699.716796875,151187300,8.811919632223164
2023-06-16,6698.546875,6698.546875,6726.4560546875,6669.3359375,6713.51513671875,172061800,8.809645897527892
2023-06-19,6686.05908203125,6686.05908203125,6705.0380859375,6669.0498046875,6698.546875,161424500,8.807779903619322
2023-06-20,6660.455078125,6660.455078125,6692.44091796875,6626.14892578125,6686.05908203125,118276600,8.803943091248842
2023-06-21,6702.625,6702.625,6702.625,6635.673828125,6660.455078125,120273100,8.810254519693762
2023-06-22,6652.26123046875,6652.26123046875,6717.97607421875,6652.26123046875,6702.76513671875,168533600,8.802712110508173
2023-06-23,6639.73291015625,6639.73291015625,6665.6630859375,6635.48193359375,6652.26123046875,113447100,8.800827017287398
2023-06-26,6664.66796875,6664.66796875,6674.06005859375,6622.18408203125,6639.73291015625,126037100,8.804575414230108
2023-06-27,6661.87890625,6661.87890625,6679.6259765625,6652.90380859375,6664.66796875,142328900,8.804156841802175
2023-07-03,6696.7158203125,6696.7158203125,6696.7158203125,6660.82421875,6661.73583984375,125551000,8.809372509130732
2023-07-04,6681.75390625,6681.75390625,6713.9931640625,6672.77392578125,6696.85888671875,146273000,8.807135792883502
2023-07-05,6718.97705078125,6718.97705078125,6719.05615234375,6676.93408203125,6681.75390625,148911000,8.812691197343733
2023-07-06,6757.3310546875,6757.3310546875,6766.27294921875,6712.07421875,6718.26318359375,179543000,8.818383276681946
2023-07-07,6716.458984375,6716.458984375,6757.0478515625,6711.22314453125,6757.0478515625,158332900,8.812316357788227
2023-07-10,6731.0380859375,6731.0380859375,6763.5458984375,6716.458984375,6716.458984375,123617000,8.814484658282849
2023-07-11,6796.923828125,6796.923828125,6796.923828125,6730.6298828125,6731.18017578125,160428000,8.82422541059339
2023-07-12,6808.208984375,6808.208984375,6820.17919921875,6785.85595703125,6796.923828125,161722800,8.825884366664415
2023-07-13,6810.212890625,6810.212890625,6835.73779296875,6783.7412109375,6808.35107421875,171443900,8.82617866012703
2023-07-14,6869.57177734375,6869.57177734375,6874.77587890625,6810.212890625,6810.212890625,160702800,8.834857051009285
2023-07-17,6867.14404296875,6867.14404296875,6931.27197265625,6867.14404296875,6869.712890625,176805700,8.834503584513794
2023-07-18,6830.203125,6830.203125,6902.14306640625,6798.43212890625,6867.14404296875,150363000,8.829109692239738
2023-07-20,6864.18896484375,6864.18896484375,6874.89208984375,6827.9990234375,6830.06103515625,142032500,8.834073170632063
2023-07-21,6880.8017578125,6880.8017578125,6880.8017578125,6837.64599609375,6864.18896484375,131640100,8.836490458703535
2023-07-24,6899.39599609375,6899.39599609375,6929.68408203125,6877.9482421875,6880.8017578125,150084400,8.839189149955775
2023-07-25,6917.7109375,6917.7109375,6944.6201171875,6897.97802734375,6897.97802734375,150504400,8.841840204510229
2023-07-26,6948.27880859375,6948.27880859375,6955.97509765625,6917.4072265625,6917.7109375,149683800,8.846249254447912
2023-07-27,6896.6630859375,6896.6630859375,6966.1669921875,6896.6630859375,6948.27880859375,158624100,8.838792962874269
2023-07-28,6900.22998046875,6900.22998046875,6904.10498046875,6857.3681640625,6896.80517578125,146686100,8.839310020532618
2023-07-31,6931.35888671875,6931.35888671875,6931.35888671875,6895.0732421875,6900.22998046875,171457600,8.843811160510901
2023-08-01,6886.49609375,6886.49609375,6934.38720703125,6880.466796875,6931.0751953125,196062700,8.837317685124233
2023-08-02,6854.509765625,6854.509765625,6886.49609375,6833.97998046875,6886.49609375,183858400,8.83266207457769
2023-08-03,6898.0771484375,6898.0771484375,6924.05322265625,6839.7431640625,6854.509765625,163613400,8.838997977609004
2023-08-04,6852.841796875,6852.841796875,6925.01416015625,6850.89990234375,6898.21923828125,118791000,8.832418706082963
2023-08-07,6886.3662109375,6886.3662109375,6904.35595703125,6852.841796875,6852.841796875,134540800,8.837298824438687
2023-08-08,6868.81298828125,6868.81298828125,6915.05078125,6861.634765625,6886.5068359375,170357400,8.83474658837831
2023-08-09,6875.11181640625,6875.11181640625,6901.06005859375,6863.083984375,6868.81298828125,218491200,8.835663186607057
2023-08-10,6893.27587890625,6893.27587890625,6910.7548828125,6875.11181640625,6875.11181640625,162734000,8.83830170513803
2023-08-11,6879.97900390625,6879.97900390625,6906.64501953125,6865.11181640625,6893.27587890625,130736700,8.836370879164921
2023-08-14,6910.171875,6910.171875,6910.171875,6823.75390625,6879.97900390625,138804900,8.840749789824303
2023-08-15,6915.10107421875,6915.10107421875,6928.6298828125,6898.3818359375,6910.455078125,172760000,8.841462860654184
2023-08-16,6900.5380859375,6900.5380859375,6915.10107421875,6855.88818359375,6915.10107421875,152291200,8.839354671014002
2023-08-18,6859.912109375,6859.912109375,6899.830078125,6856.37890625,6899.830078125,130737900,8.833449908593396
2023-08-21,6866.033203125,6866.033203125,6890.27587890625,6859.4228515625,6860.05322265625,207708300,8.834341809882
2023-08-22,6916.4501953125,6916.4501953125,6927.4482421875,6860.68896484375,6866.033203125,158573900,8.841657939437718
2023-08-23,6921.41015625,6921.41015625,6959.43212890625,6916.4501953125,6916.4501953125,170674700,8.842374807656345
2023-08-24,6899.39208984375,6899.39208984375,6937.64892578125,6898.38818359375,6921.41015625,142846200,8.839188583782866
2023-08-25,6895.44287109375,6895.44287109375,6906.083984375,6869.6328125,6899.39208984375,129994800,8.83861601892521
2023-08-28,6921.72705078125,6921.72705078125,6940.12109375,6895.8681640625,6895.8681640625,185488900,8.842420591285672
2023-08-29,6957.8349609375,6957.8349609375,6964.73388671875,6921.72705078125,6921.72705078125,244345800,8.847623636105702
2023-08-30,6966.65576171875,6966.65576171875,7008.48681640625,6958.259765625,6958.259765625,159326300,8.848890583980038
2023-08-31,6953.259765625,6953.259765625,6982.34521484375,6924.22509765625,6966.65576171875,233127700,8.846965859623348
2023-09-01,6977.65380859375,6977.65380859375,6992.634765625,6950.26416015625,6953.259765625,145790000,8.850468008677913
2023-09-04,6996.75,6996.75,7007.8017578125,6974.8232421875,6977.7958984375,154577900,8.85320103450918
2023-09-05,6991.7080078125,6991.7080078125,7014.47998046875,6972.626953125,6996.75,183173900,8.85248015556698
2023-09-06,6995.953125,6995.953125,7020.966796875,6989.7900390625,6991.7080078125,165422100,8.853087135858756
2023-09-07,6954.80810546875,6954.80810546875,7003.671875,6927.4208984375,6996.09521484375,191159400,8.847188513102537
2023-09-08,6924.77978515625,6924.77978515625,6966.76611328125,6900.5869140625,6954.80810546875,140402900,8.842861530572472
2023-09-11,6963.39306640625,6963.39306640625,6963.39306640625,6904.36279296875,6924.77978515625,174103700,8.848422144075425
2023-09-12,6933.96923828125,6933.96923828125,6976.47998046875,6928.22900390625,6963.39306640625,174683500,8.844187689875342
2023-09-13,6935.47607421875,6935.47607421875,6944.82080078125,6903.23486328125,6934.10986328125,163898700,8.84440497844161
2023-09-14,6959.3330078125,6959.3330078125,6968.97705078125,6927.68017578125,6935.3349609375,171813100,8.847838916525419
2023-09-15,6982.791015625,6982.791015625,7011.87890625,6945.06982421875,6959.19091796875,346903000,8.851203974806186
2023-09-18,6936.0830078125,6936.0830078125,6999.39794921875,6928.77099609375,6982.791015625,153763100,8.844492486066462
2023-09-19,6980.32080078125,6980.32080078125,6994.037109375,6934.7109375,6936.3671875,135442200,8.850850154697604
2023-09-20,7011.68115234375,7011.68115234375,7046.47509765625,6980.32080078125,6980.32080078125,146616600,8.855332773293586
2023-09-21,6991.4658203125,6991.4658203125,7021.2939453125,6974.0087890625,7011.68115234375,138027800,8.852445515720117
2023-09-22,7016.84423828125,7016.84423828125,7040.1298828125,6985.958984375,6991.4658203125,155659000,8.856068857240667
2023-09-25,6998.380859375,6998.380859375,7029.76611328125,6994.43896484375,7016.98486328125,182991900,8.853434095478566
2023-09-26,6923.7998046875,6923.7998046875,7019.5517578125,6913.81689453125,6998.09716796875,222491300,8.84272000263251
2023-09-27,6937.828125,6937.828125,6970.84619140625,6913.35205078125,6923.7998046875,154929800,8.844744054233505
2023-09-29,6939.89208984375,6939.89208984375,6978.5927734375,6937.828125,6937.828125,165659400,8.845041504366094
2023-10-02,6961.458984375,6961.458984375,6984.5791015625,6939.61083984375,6939.89208984375,157872500,8.848144355552195
2023-10-03,6940.88720703125,6940.88720703125,6992.626953125,6940.88720703125,6961.458984375,167668900,8.845184884959924
2023-10-04,6886.576171875,6886.576171875,6943.27392578125,6839.85791015625,6940.88720703125,196090300,8.83732931333956
2023-10-05,6874.826171875,6874.826171875,6934.80419921875,6874.826171875,6886.98583984375,167955300,8.835621638124215
2023-10-06,6888.51806640625,6888.51806640625,6913.01220703125,6875.09912109375,6875.09912109375,142303700,8.837611256172112
2023-10-09,6891.455078125,6891.455078125,6929.97119140625,6880.5380859375,6888.51806640625,139709000,8.83803752866661
2023-10-10,6922.18798828125,6922.18798828125,6954.0087890625,6891.455078125,6891.455078125,123670000,8.842487181913954
2023-10-11,6931.7529296875,6931.7529296875,6965.8251953125,6914.72119140625,6922.18798828125,178123100,8.84386800820485
2023-10-12,6935.15087890625,6935.15087890625,6986.8828125,6931.88916015625,6931.88916015625,218808900,8.844358088663135
2023-10-13,6926.77978515625,6926.77978515625,6973.751953125,6902.05908203125,6934.8779296875,216335000,8.843150306721288
2023-10-16,6896.2919921875,6896.2919921875,6970.59814453125,6878.26318359375,6926.916015625,341572100,8.838739153701688
2023-10-17,6939.615234375,6939.615234375,6948.0390625,6892.23291015625,6896.2919921875,176866700,8.845001610231192
2023-10-18,6927.90576171875,6927.90576171875,6968.2548828125,6908.2861328125,6939.615234375,187464900,8.84331284762648
2023-10-19,6846.4267578125,6846.4267578125,6927.98095703125,6840.365234375,6927.6328125,205941400,8.831482153958914
2023-10-20,6849.16796875,6849.16796875,6869.47412109375,6803.19287109375,6846.4267578125,194064800,8.831882459462813
2023-10-23,6741.9638671875,6741.9638671875,6853.44921875,6730.8759765625,6849.16796875,168543100,8.81610653641855
2023-10-24,6806.76220703125,6806.76220703125,6826.048828125,6738.533203125,6741.828125,141478700,8.825671839244583
2023-10-25,6834.38818359375,6834.38818359375,6878.56005859375,6806.89892578125,6806.89892578125,153802700,8.829722232875618
2023-10-26,6714.51904296875,6714.51904296875,6838.80908203125,6704.52001953125,6833.97900390625,168306200,8.81202748211353
2023-10-27,6758.79296875,6758.79296875,6781.39306640625,6713.93701171875,6714.51904296875,163096100,8.818599598175544
2023-10-30,6735.89208984375,6735.89208984375,6775.212890625,6692.77978515625,6758.6572265625,157763400,8.815205535877535
2023-10-31,6752.2109375,6752.2109375,6754.51611328125,6666.41015625,6735.89208984375,195489700,8.817625276531295
2023-11-01,6642.41796875,6642.41796875,6773.98095703125,6639.82421875,6751.93896484375,206571400,8.80123132810344
2023-11-02,6751.38623046875,6751.38623046875,6784.9951171875,6642.68994140625,6642.68994140625,221191100,8.817503130258414
2023-11-03,6788.85009765625,6788.85009765625,6826.6181640625,6748.69580078125,6751.38623046875,231714900,8.823036853877621
2023-11-06,6878.8359375,6878.8359375,6878.8359375,6787.22802734375,6788.85009765625,228787500,8.836204721481465
2023-11-07,6843.7900390625,6843.7900390625,6887.02294921875,6806.8818359375,6878.8359375,193087900,8.831096956438419
2023-11-08,6804.10595703125,6804.10595703125,6843.91796875,6760.10205078125,6843.65380859375,151412300,8.825281526150414
2023-11-09,6838.23291015625,6838.23291015625,6865.0771484375,6793.76416015625,6804.10595703125,120495400,8.830284630771015
2023-11-10,6809.26318359375,6809.26318359375,6843.95703125,6801.9189453125,6838.23291015625,133618500,8.826039197048182
2023-11-13,6838.31201171875,6838.31201171875,6857.10302734375,6809.26318359375,6809.26318359375,187630200,8.830296198248465
2023-11-14,6862.05517578125,6862.05517578125,6886.81005859375,6829.94921875,6838.0400390625,152609900,8.83376226415862
2023-11-15,6958.205078125,6958.205078125,6985.5908203125,6862.3271484375,6862.3271484375,181839600,8.84767682899485
2023-11-16,6958.0078125,6958.0078125,6964.1689453125,6906.59423828125,6958.3408203125,122880300,8.847648478519535
2023-11-17,6977.66796875,6977.66796875,6977.66796875,6919.6298828125,6958.14501953125,122926700,8.850470038033663
2023-11-20,6994.88818359375,6994.88818359375,7011.05908203125,6962.7509765625,6977.66796875,150491900,8.852934901781502
2023-11-21,6961.7900390625,6961.7900390625,7010.97802734375,6946.9609375,6994.88818359375,160615900,8.848191909781384
2023-11-22,6906.953125,6906.953125,6965.4111328125,6893.5068359375,6961.7900390625,181914600,8.840283882472633
2023-11-23,7004.34423828125,7004.34423828125,7018.42919921875,6906.60986328125,6907.0888671875,219080000,8.854285841010265
2023-11-24,7009.630859375,7009.630859375,7049.541015625,7000.09716796875,7004.47998046875,181146200,8.855040319494448
2023-11-27,7013.40576171875,7013.40576171875,7061.8271484375,7008.81298828125,7009.630859375,163462500,8.855578705371478
2023-11-28,7041.0732421875,7041.0732421875,7067.14306640625,7010.8251953125,7013.40576171875,167633600,8.859515886707255
2023-11-29,7036.0869140625,7036.0869140625,7070.19091796875,7020.01220703125,7041.0732421875,167555900,8.858807458547286
2023-11-30,7080.7412109375,7080.7412109375,7109.60888671875,7036.0869140625,7036.0869140625,259745500,8.865133872018447
2023-12-01,7059.90576171875,7059.90576171875,7083.85595703125,7022.76513671875,7080.06103515625,265990100,8.862186982199722
2023-12-04,7093.60009765625,7093.60009765625,7149.244140625,7060.0419921875,7060.0419921875,308380600,8.866948261832608
2023-12-05,7100.85498046875,7100.85498046875,7117.578125,7047.6318359375,7093.05615234375,319577000,8.867970475563858
2023-12-06,7087.39501953125,7087.39501953125,7140.1572265625,7085.81201171875,7100.85498046875,272847500,8.866073135867225
2023-12-07,7134.623046875,7134.623046875,7134.623046875,7041.0087890625,7087.39501953125,235230700,8.872714696963094
2023-12-08,7159.59814453125,7159.59814453125,7201.62890625,7123.037109375,7134.623046875,270037600,8.876209133314154
2023-12-12,7125.30712890625,7125.30712890625,7134.22021484375,7082.8798828125,7104.97216796875,255110500,8.871408110019226
2023-12-13,7075.3408203125,7075.3408203125,7124.47509765625,7045.94287109375,7110.0771484375,182766500,8.864370893833513
2023-12-14,7176.01611328125,7176.01611328125,7191.1591796875,7115.44677734375,7134.0419921875,228648300,8.878499649176643
2023-12-15,7190.98779296875,7190.98779296875,7215.93701171875,7169.43017578125,7183.14892578125,207901200,8.880583825558118
2023-12-18,7119.52490234375,7119.52490234375,7192.89208984375,7092.02783203125,7181.43408203125,239480200,8.870596274980752
2023-12-19,7187.84619140625,7187.84619140625,7187.84619140625,7112.81787109375,7116.5458984375,155446500,8.880146849706543
2023-12-20,7219.6669921875,7219.6669921875,7237.9658203125,7196.2412109375,7207.18017578125,142313600,8.884564107857456
2023-12-21,7209.619140625,7209.619140625,7229.2880859375,7173.0078125,7222.0927734375,144347800,8.8831714051147
2023-12-22,7237.51904296875,7237.51904296875,7248.5478515625,7218.1748046875,7225.6201171875,111284900,8.88703375303064
2023-12-27,7245.916015625,7245.916015625,7293.52490234375,7239.6630859375,7256.158203125,124953000,8.8881932809414
2023-12-28,7303.88818359375,7303.88818359375,7308.205078125,7262.25390625,7266.56884765625,123036000,8.896162113230151
2023-12-29,7272.796875,7272.796875,7309.7822265625,7259.68212890625,7307.11083984375,123172800,8.891896211124353
2024-01-02,7323.587890625,7323.587890625,7323.587890625,7245.56591796875,7268.39794921875,121359000,8.898855635864065
2024-01-03,7279.0908203125,7279.0908203125,7321.87890625,7275.8740234375,7316.10888671875,159498400,8.892761246071949
2024-01-04,7359.76318359375,7359.76318359375,7371.23486328125,7280.4072265625,7290.06494140625,155674900,8.903783035063105
2024-01-05,7350.619140625,7350.619140625,7403.578125,7350.619140625,7376.2880859375,163057200,8.902539825478888
2024-01-08,7283.5751953125,7283.5751953125,7393.1318359375,7275.1708984375,7362.046875,140602400,8.89337711889866
